time,temp
11-12-2024 08:04:00,14.05
11-12-2024 08:14:00,14.05
11-12-2024 08:24:00,14.05
11-12-2024 08:34:00,14.05
11-12-2024 08:44:00,14.05
11-12-2024 08:54:00,14.06
11-12-2024 09:04:00,14.09
11-12-2024 09:14:00,14.11
11-12-2024 09:24:00,14.13
11-12-2024 09:34:00,14.15
11-12-2024 09:44:00,14.18
11-12-2024 09:54:00,14.21
11-12-2024 10:04:00,14.25
11-12-2024 10:14:00,14.29
11-12-2024 10:24:00,14.35
11-12-2024 10:34:00,14.39
11-12-2024 10:44:00,14.46
11-12-2024 10:54:00,14.54
11-12-2024 11:04:00,14.62
11-12-2024 11:14:00,14.68
11-12-2024 11:24:00,14.75
11-12-2024 11:34:00,14.81
11-12-2024 11:44:00,14.86
11-12-2024 11:54:00,14.91
11-12-2024 12:04:00,14.97
11-12-2024 12:14:00,15.01
11-12-2024 12:24:00,15.06
11-12-2024 12:34:00,15.1
11-12-2024 12:44:00,15.14
11-12-2024 12:54:00,15.19
11-12-2024 13:04:00,15.23
11-12-2024 13:14:00,15.27
11-12-2024 13:24:00,15.31
11-12-2024 13:34:00,15.35
11-12-2024 13:44:00,15.38
11-12-2024 13:54:00,15.41
11-12-2024 14:04:00,15.44
11-12-2024 14:14:00,15.45
11-12-2024 14:24:00,15.46
11-12-2024 14:34:00,15.48
11-12-2024 14:44:00,15.5
11-12-2024 14:54:00,15.51
11-12-2024 15:04:00,15.53
11-12-2024 15:14:00,15.55
11-12-2024 15:24:00,15.55
11-12-2024 15:34:00,15.58
11-12-2024 15:44:00,15.59
11-12-2024 15:54:00,15.6
11-12-2024 16:04:00,15.62
11-12-2024 16:14:00,15.63
11-12-2024 16:24:00,15.63
11-12-2024 16:34:00,15.63
11-12-2024 16:44:00,15.63
11-12-2024 16:54:00,15.63
11-12-2024 17:04:00,15.64
11-12-2024 17:14:00,15.63
11-12-2024 17:24:00,15.64
11-12-2024 17:34:00,15.63
11-12-2024 17:44:00,15.62
11-12-2024 17:54:00,15.62
11-12-2024 18:04:00,15.6
11-12-2024 18:14:00,15.58
11-12-2024 18:24:00,15.57
11-12-2024 18:34:00,15.56
11-12-2024 18:44:00,15.54
11-12-2024 18:54:00,15.51
11-12-2024 19:04:00,15.49
11-12-2024 19:14:00,15.47
11-12-2024 19:24:00,15.45
11-12-2024 19:34:00,15.42
11-12-2024 19:44:00,15.39
11-12-2024 19:54:00,15.36
11-12-2024 20:04:00,15.34
11-12-2024 20:14:00,15.31
11-12-2024 20:24:00,15.27
11-12-2024 20:34:00,15.24
11-12-2024 20:44:00,15.21
11-12-2024 20:54:00,15.17
11-12-2024 21:04:00,15.14
11-12-2024 21:14:00,15.11
11-12-2024 21:24:00,15.09
11-12-2024 21:34:00,15.05
11-12-2024 21:44:00,15.03
11-12-2024 21:54:00,15
11-12-2024 22:04:00,14.96
11-12-2024 22:14:00,14.93
11-12-2024 22:24:00,14.9
11-12-2024 22:34:00,14.87
11-12-2024 22:44:00,14.85
11-12-2024 22:54:00,14.83
11-12-2024 23:04:00,14.81
11-12-2024 23:14:00,14.77
11-12-2024 23:24:00,14.75
11-12-2024 23:34:00,14.73
11-12-2024 23:44:00,14.69
11-12-2024 23:54:00,14.67
11-13-2024 00:04:00,14.65
11-13-2024 00:14:00,14.62
11-13-2024 00:24:00,14.6
11-13-2024 00:34:00,14.58
11-13-2024 00:44:00,14.56
11-13-2024 00:54:00,14.54
11-13-2024 01:04:00,14.51
11-13-2024 01:14:00,14.47
11-13-2024 01:24:00,14.46
11-13-2024 01:34:00,14.45
11-13-2024 01:44:00,14.42
11-13-2024 01:54:00,14.38
11-13-2024 02:04:00,14.35
11-13-2024 02:14:00,14.33
11-13-2024 02:24:00,14.3
11-13-2024 02:34:00,14.27
11-13-2024 02:44:00,14.25
11-13-2024 02:54:00,14.22
11-13-2024 03:04:00,14.19
11-13-2024 03:14:00,14.16
11-13-2024 03:24:00,14.14
11-13-2024 03:34:00,14.11
11-13-2024 03:44:00,14.08
11-13-2024 03:54:00,14.05
11-13-2024 04:04:00,14.03
11-13-2024 04:14:00,14
11-13-2024 04:24:00,13.97
11-13-2024 04:34:00,13.95
11-13-2024 04:44:00,13.91
11-13-2024 04:54:00,13.88
11-13-2024 05:04:00,13.85
11-13-2024 05:14:00,13.83
11-13-2024 05:24:00,13.81
11-13-2024 05:34:00,13.79
11-13-2024 05:44:00,13.76
11-13-2024 05:54:00,13.72
11-13-2024 06:04:00,13.7
11-13-2024 06:14:00,13.67
11-13-2024 06:24:00,13.64
11-13-2024 06:34:00,13.62
11-13-2024 06:44:00,13.59
11-13-2024 06:54:00,13.56
11-13-2024 07:04:00,13.53
11-13-2024 07:14:00,13.5
11-13-2024 07:24:00,13.47
11-13-2024 07:34:00,13.46
11-13-2024 07:44:00,13.42
11-13-2024 07:54:00,13.4
11-13-2024 08:04:00,13.39
11-13-2024 08:14:00,13.38
11-13-2024 08:24:00,13.37
11-13-2024 08:34:00,13.36
11-13-2024 08:44:00,13.37
11-13-2024 08:54:00,13.38
11-13-2024 09:04:00,13.4
11-13-2024 09:14:00,13.42
11-13-2024 09:24:00,13.43
11-13-2024 09:34:00,13.46
11-13-2024 09:44:00,13.49
11-13-2024 09:54:00,13.51
11-13-2024 10:04:00,13.53
11-13-2024 10:14:00,13.57
11-13-2024 10:24:00,13.61
11-13-2024 10:34:00,13.65
11-13-2024 10:44:00,13.71
11-13-2024 10:54:00,13.77
11-13-2024 11:04:00,13.83
11-13-2024 11:14:00,13.88
11-13-2024 11:24:00,13.93
11-13-2024 11:34:00,13.96
11-13-2024 11:44:00,13.99
11-13-2024 11:54:00,14.02
11-13-2024 12:04:00,14.05
11-13-2024 12:14:00,14.07
11-13-2024 12:24:00,14.1
11-13-2024 12:34:00,14.12
11-13-2024 12:44:00,14.14
11-13-2024 12:54:00,14.17
11-13-2024 13:04:00,14.18
11-13-2024 13:14:00,14.21
11-13-2024 13:24:00,14.24
11-13-2024 13:34:00,14.25
11-13-2024 13:44:00,14.27
11-13-2024 13:54:00,14.29
11-13-2024 14:04:00,14.31
11-13-2024 14:14:00,14.32
11-13-2024 14:24:00,14.33
11-13-2024 14:34:00,14.34
11-13-2024 14:44:00,14.35
11-13-2024 14:54:00,14.37
11-13-2024 15:04:00,14.4
11-13-2024 15:14:00,14.41
11-13-2024 15:24:00,14.43
11-13-2024 15:34:00,14.43
11-13-2024 15:44:00,14.44
11-13-2024 15:54:00,14.44
11-13-2024 16:04:00,14.44
11-13-2024 16:14:00,14.44
11-13-2024 16:24:00,14.44
11-13-2024 16:34:00,14.44
11-13-2024 16:44:00,14.44
11-13-2024 16:54:00,14.43
11-13-2024 17:04:00,14.43
11-13-2024 17:14:00,14.44
11-13-2024 17:24:00,14.44
11-13-2024 17:34:00,14.44
11-13-2024 17:44:00,14.44
11-13-2024 17:54:00,14.45
11-13-2024 18:04:00,14.44
11-13-2024 18:14:00,14.43
11-13-2024 18:24:00,14.42
11-13-2024 18:34:00,14.4
11-13-2024 18:44:00,14.38
11-13-2024 18:54:00,14.35
11-13-2024 19:04:00,14.33
11-13-2024 19:14:00,14.31
11-13-2024 19:24:00,14.28
11-13-2024 19:34:00,14.26
11-13-2024 19:44:00,14.23
11-13-2024 19:54:00,14.2
11-13-2024 20:04:00,14.16
11-13-2024 20:14:00,14.14
11-13-2024 20:24:00,14.11
11-13-2024 20:34:00,14.07
11-13-2024 20:44:00,14.03
11-13-2024 20:54:00,14
11-13-2024 21:04:00,13.97
11-13-2024 21:14:00,13.93
11-13-2024 21:24:00,13.9
11-13-2024 21:34:00,13.87
11-13-2024 21:44:00,13.84
11-13-2024 21:54:00,13.82
11-13-2024 22:04:00,13.79
11-13-2024 22:14:00,13.77
11-13-2024 22:24:00,13.76
11-13-2024 22:34:00,13.74
11-13-2024 22:44:00,13.71
11-13-2024 22:54:00,13.68
11-13-2024 23:04:00,13.67
11-13-2024 23:14:00,13.65
11-13-2024 23:24:00,13.64
11-13-2024 23:34:00,13.63
11-13-2024 23:44:00,13.62
11-13-2024 23:54:00,13.61
11-14-2024 00:04:00,13.6
11-14-2024 00:14:00,13.58
11-14-2024 00:24:00,13.56
11-14-2024 00:34:00,13.54
11-14-2024 00:44:00,13.52
11-14-2024 00:54:00,13.5
11-14-2024 01:04:00,13.49
11-14-2024 01:14:00,13.47
11-14-2024 01:24:00,13.45
11-14-2024 01:34:00,13.43
11-14-2024 01:44:00,13.42
11-14-2024 01:54:00,13.39
11-14-2024 02:04:00,13.37
11-14-2024 02:14:00,13.35
11-14-2024 02:24:00,13.33
11-14-2024 02:34:00,13.3
11-14-2024 02:44:00,13.28
11-14-2024 02:54:00,13.25
11-14-2024 03:04:00,13.24
11-14-2024 03:14:00,13.21
11-14-2024 03:24:00,13.19
11-14-2024 03:34:00,13.16
11-14-2024 03:44:00,13.14
11-14-2024 03:54:00,13.12
11-14-2024 04:14:00,13.06
11-14-2024 04:24:00,13.03
11-14-2024 04:34:00,13
11-14-2024 04:44:00,12.97
11-14-2024 04:54:00,12.95
11-14-2024 05:04:00,12.93
11-14-2024 05:14:00,12.91
11-14-2024 05:24:00,12.88
11-14-2024 05:34:00,12.86
11-14-2024 05:44:00,12.83
11-14-2024 05:54:00,12.81
11-14-2024 06:04:00,12.78
11-14-2024 06:14:00,12.75
11-14-2024 06:24:00,12.72
11-14-2024 06:34:00,12.69
11-14-2024 06:44:00,12.68
11-14-2024 06:54:00,12.65
11-14-2024 07:04:00,12.62
11-14-2024 07:14:00,12.6
11-14-2024 07:24:00,12.58
11-14-2024 07:34:00,12.57
11-14-2024 07:44:00,12.55
11-14-2024 07:54:00,12.53
11-14-2024 08:04:00,12.52
11-14-2024 08:14:00,12.52
11-14-2024 08:24:00,12.52
11-14-2024 08:34:00,12.53
11-14-2024 08:44:00,12.53
11-14-2024 08:54:00,12.55
11-14-2024 09:04:00,12.56
11-14-2024 09:14:00,12.57
11-14-2024 09:24:00,12.58
11-14-2024 09:34:00,12.6
11-14-2024 09:44:00,12.62
11-14-2024 09:54:00,12.65
11-14-2024 10:04:00,12.68
11-14-2024 10:14:00,12.72
11-14-2024 10:24:00,12.76
11-14-2024 10:34:00,12.82
11-14-2024 10:44:00,12.87
11-14-2024 10:54:00,12.93
11-14-2024 11:04:00,12.99
11-14-2024 11:14:00,13.05
11-14-2024 11:24:00,13.1
11-14-2024 11:34:00,13.15
11-14-2024 11:44:00,13.17
11-14-2024 11:54:00,13.21
11-14-2024 12:04:00,13.24
11-14-2024 12:14:00,13.26
11-14-2024 12:24:00,13.28
11-14-2024 12:34:00,13.27
11-14-2024 12:44:00,13.27
11-14-2024 12:54:00,13.28
11-14-2024 13:04:00,13.29
11-14-2024 13:14:00,13.31
11-14-2024 13:24:00,13.34
11-14-2024 13:34:00,13.36
11-14-2024 13:44:00,13.41
11-14-2024 13:54:00,13.44
11-14-2024 14:04:00,13.47
11-14-2024 14:14:00,13.52
11-14-2024 14:24:00,13.55
11-14-2024 14:34:00,13.6
11-14-2024 14:44:00,13.64
11-14-2024 14:54:00,13.69
11-14-2024 15:04:00,13.75
11-14-2024 15:14:00,13.81
11-14-2024 15:24:00,13.86
11-14-2024 15:34:00,13.92
11-14-2024 15:44:00,13.97
11-14-2024 15:54:00,14.02
11-14-2024 16:04:00,14.06
11-14-2024 16:14:00,14.1
11-14-2024 16:24:00,14.14
11-14-2024 16:34:00,14.17
11-14-2024 16:44:00,14.21
11-14-2024 16:54:00,14.23
11-14-2024 17:04:00,14.25
11-14-2024 17:14:00,14.27
11-14-2024 17:24:00,14.29
11-14-2024 17:34:00,14.31
11-14-2024 17:44:00,14.32
11-14-2024 17:54:00,14.33
11-14-2024 18:04:00,14.35
11-14-2024 18:14:00,14.35
11-14-2024 18:24:00,14.36
11-14-2024 18:34:00,14.37
11-14-2024 18:44:00,14.37
11-14-2024 18:54:00,14.38
11-14-2024 19:04:00,14.38
11-14-2024 19:14:00,14.38
11-14-2024 19:24:00,14.38
11-14-2024 19:34:00,14.38
11-14-2024 19:44:00,14.37
11-14-2024 19:54:00,14.37
11-14-2024 20:04:00,14.37
11-14-2024 20:14:00,14.36
11-14-2024 20:24:00,14.36
11-14-2024 20:34:00,14.37
11-14-2024 20:44:00,14.37
11-14-2024 20:54:00,14.37
11-14-2024 21:04:00,14.38
11-14-2024 21:14:00,14.38
11-14-2024 21:24:00,14.39
11-14-2024 21:34:00,14.4
11-14-2024 21:44:00,14.41
11-14-2024 21:54:00,14.41
11-14-2024 22:04:00,14.42
11-14-2024 22:14:00,14.43
11-14-2024 22:24:00,14.44
11-14-2024 22:34:00,14.44
11-14-2024 22:44:00,14.44
11-14-2024 22:54:00,14.44
11-14-2024 23:04:00,14.45
11-14-2024 23:14:00,14.44
11-14-2024 23:24:00,14.44
11-14-2024 23:34:00,14.43
11-14-2024 23:44:00,14.42
11-14-2024 23:54:00,14.42
11-15-2024 00:04:00,14.42
11-15-2024 00:14:00,14.41
11-15-2024 00:24:00,14.4
11-15-2024 00:34:00,14.4
11-15-2024 00:44:00,14.38
11-15-2024 00:54:00,14.37
11-15-2024 01:04:00,14.36
11-15-2024 01:14:00,14.34
11-15-2024 01:24:00,14.34
11-15-2024 01:44:00,14.32
11-15-2024 01:54:00,14.29
11-15-2024 02:04:00,14.28
11-15-2024 02:14:00,14.26
11-15-2024 02:24:00,14.26
11-15-2024 02:34:00,14.24
11-15-2024 02:44:00,14.23
11-15-2024 02:54:00,14.2
11-15-2024 03:04:00,14.17
11-15-2024 03:14:00,14.14
11-15-2024 03:24:00,14.12
11-15-2024 03:34:00,14.08
11-15-2024 03:44:00,14.07
11-15-2024 03:54:00,14.05
11-15-2024 04:04:00,14.05
11-15-2024 04:14:00,14.04
11-15-2024 04:24:00,14.03
11-15-2024 04:34:00,14.02
11-15-2024 04:44:00,14.01
11-15-2024 04:54:00,14.01
11-15-2024 05:04:00,14
11-15-2024 05:14:00,13.98
11-15-2024 05:24:00,13.98
11-15-2024 05:34:00,13.97
11-15-2024 05:44:00,13.96
11-15-2024 05:54:00,13.96
11-15-2024 06:04:00,13.96
11-15-2024 06:14:00,13.94
11-15-2024 06:24:00,13.93
11-15-2024 06:34:00,13.92
11-15-2024 06:44:00,13.9
11-15-2024 06:54:00,13.88
11-15-2024 07:04:00,13.87
11-15-2024 07:14:00,13.85
11-15-2024 07:24:00,13.84
11-15-2024 07:34:00,13.83
11-15-2024 07:44:00,13.83
11-15-2024 07:54:00,13.83
11-15-2024 08:04:00,13.83
11-15-2024 08:14:00,13.84
11-15-2024 08:24:00,13.85
11-15-2024 08:34:00,13.85
11-15-2024 08:44:00,13.86
11-15-2024 08:54:00,13.86
11-15-2024 09:04:00,13.88
11-15-2024 09:14:00,13.9
11-15-2024 09:24:00,13.92
11-15-2024 09:34:00,13.93
11-15-2024 09:44:00,13.95
11-15-2024 09:54:00,13.98
11-15-2024 10:04:00,14.01
11-15-2024 10:14:00,14.05
11-15-2024 10:24:00,14.09
11-15-2024 10:34:00,14.15
11-15-2024 10:44:00,14.21
11-15-2024 10:54:00,14.26
11-15-2024 11:04:00,14.31
11-15-2024 11:14:00,14.35
11-15-2024 11:24:00,14.37
11-15-2024 11:34:00,14.4
11-15-2024 11:44:00,14.42
11-15-2024 11:54:00,14.44
11-15-2024 12:04:00,14.47
11-15-2024 12:14:00,14.5
11-15-2024 12:24:00,14.52
11-15-2024 12:34:00,14.55
11-15-2024 12:44:00,14.61
11-15-2024 12:54:00,14.65
11-15-2024 13:04:00,14.68
11-15-2024 13:14:00,14.71
11-15-2024 13:24:00,14.74
11-15-2024 13:34:00,14.77
11-15-2024 13:44:00,14.8
11-15-2024 13:54:00,14.82
11-15-2024 14:04:00,14.85
11-15-2024 14:14:00,14.87
11-15-2024 14:24:00,14.9
11-15-2024 14:34:00,14.93
11-15-2024 14:44:00,14.95
11-15-2024 14:54:00,14.97
11-15-2024 15:04:00,14.99
11-15-2024 15:14:00,15
11-15-2024 15:24:00,15
11-15-2024 15:34:00,15.02
11-15-2024 15:44:00,15.02
11-15-2024 15:54:00,15.03
11-15-2024 16:04:00,15.04
11-15-2024 16:14:00,15.04
11-15-2024 16:24:00,15.04
11-15-2024 16:34:00,15.03
11-15-2024 16:44:00,15.04
11-15-2024 16:54:00,15.03
11-15-2024 17:04:00,15.03
11-15-2024 17:14:00,15.03
11-15-2024 17:24:00,15.03
11-15-2024 17:34:00,15.02
11-15-2024 17:44:00,15.02
11-15-2024 17:54:00,15.01
11-15-2024 18:04:00,15.01
11-15-2024 18:14:00,14.99
11-15-2024 18:24:00,14.99
11-15-2024 18:34:00,14.98
11-15-2024 18:44:00,14.97
11-15-2024 18:54:00,14.96
11-15-2024 19:04:00,14.95
11-15-2024 19:14:00,14.94
11-15-2024 19:24:00,14.93
11-15-2024 19:34:00,14.9
11-15-2024 19:44:00,14.89
11-15-2024 19:54:00,14.88
11-15-2024 20:04:00,14.86
11-15-2024 20:14:00,14.85
11-15-2024 20:24:00,14.82
11-15-2024 20:34:00,14.81
11-15-2024 20:44:00,14.79
11-15-2024 20:54:00,14.78
11-15-2024 21:04:00,14.75
11-15-2024 21:14:00,14.75
11-15-2024 21:24:00,14.73
11-15-2024 21:34:00,14.73
11-15-2024 21:44:00,14.72
11-15-2024 21:54:00,14.71
11-15-2024 22:04:00,14.69
11-15-2024 22:14:00,14.68
11-15-2024 22:24:00,14.67
11-15-2024 22:34:00,14.67
11-15-2024 22:44:00,14.65
11-15-2024 22:54:00,14.63
11-15-2024 23:04:00,14.62
11-15-2024 23:14:00,14.6
11-15-2024 23:24:00,14.58
11-15-2024 23:34:00,14.55
11-15-2024 23:44:00,14.53
11-15-2024 23:54:00,14.51
11-16-2024 00:04:00,14.49
11-16-2024 00:14:00,14.47
11-16-2024 00:24:00,14.45
11-16-2024 00:34:00,14.42
11-16-2024 00:44:00,14.4
11-16-2024 00:54:00,14.37
11-16-2024 01:04:00,14.34
11-16-2024 01:14:00,14.3
11-16-2024 01:24:00,14.28
11-16-2024 01:34:00,14.24
11-16-2024 01:44:00,14.22
11-16-2024 01:54:00,14.17
11-16-2024 02:04:00,14.14
11-16-2024 02:14:00,14.1
11-16-2024 02:24:00,14.06
11-16-2024 02:34:00,14.03
11-16-2024 02:44:00,13.99
11-16-2024 02:54:00,13.96
11-16-2024 03:04:00,13.94
11-16-2024 03:14:00,13.9
11-16-2024 03:24:00,13.87
11-16-2024 03:34:00,13.85
11-16-2024 03:44:00,13.83
11-16-2024 03:54:00,13.81
11-16-2024 04:04:00,13.79
11-16-2024 04:14:00,13.76
11-16-2024 04:24:00,13.73
11-16-2024 04:34:00,13.71
11-16-2024 04:44:00,13.69
11-16-2024 04:54:00,13.66
11-16-2024 05:04:00,13.64
11-16-2024 05:14:00,13.62
11-16-2024 05:24:00,13.59
11-16-2024 05:34:00,13.56
11-16-2024 05:44:00,13.52
11-16-2024 05:54:00,13.5
11-16-2024 06:04:00,13.46
11-16-2024 06:14:00,13.41
11-16-2024 06:24:00,13.36
11-16-2024 06:34:00,13.32
11-16-2024 06:44:00,13.28
11-16-2024 06:54:00,13.24
11-16-2024 07:04:00,13.19
11-16-2024 07:14:00,13.17
11-16-2024 07:24:00,13.13
11-16-2024 07:34:00,13.1
11-16-2024 07:44:00,13.08
11-16-2024 07:54:00,13.06
11-16-2024 08:04:00,13.04
11-16-2024 08:14:00,13.03
11-16-2024 08:24:00,13.03
11-16-2024 08:34:00,13.04
11-16-2024 08:44:00,13.06
11-16-2024 08:54:00,13.07
11-16-2024 09:04:00,13.09
11-16-2024 09:14:00,13.1
11-16-2024 09:24:00,13.11
11-16-2024 09:34:00,13.12
11-16-2024 09:44:00,13.14
11-16-2024 09:54:00,13.16
11-16-2024 10:04:00,13.19
11-16-2024 10:14:00,13.21
11-16-2024 10:24:00,13.25
11-16-2024 10:34:00,13.28
11-16-2024 10:44:00,13.3
11-16-2024 10:54:00,13.33
11-16-2024 11:04:00,13.36
11-16-2024 11:14:00,13.4
11-16-2024 11:24:00,13.44
11-16-2024 11:34:00,13.47
11-16-2024 11:44:00,13.51
11-16-2024 11:54:00,13.54
11-16-2024 12:04:00,13.57
11-16-2024 12:14:00,13.6
11-16-2024 12:24:00,13.64
11-16-2024 12:34:00,13.66
11-16-2024 12:44:00,13.7
11-16-2024 12:54:00,13.74
11-16-2024 13:04:00,13.76
11-16-2024 13:14:00,13.79
11-16-2024 13:24:00,13.82
11-16-2024 13:34:00,13.85
11-16-2024 13:44:00,13.86
11-16-2024 13:54:00,13.89
11-16-2024 14:04:00,13.91
11-16-2024 14:14:00,13.93
11-16-2024 14:24:00,13.94
11-16-2024 14:34:00,13.96
11-16-2024 14:44:00,13.98
11-16-2024 14:54:00,13.98
11-16-2024 15:04:00,14
11-16-2024 15:14:00,14.01
11-16-2024 15:24:00,14.02
11-16-2024 15:34:00,14.03
11-16-2024 15:44:00,14.04
11-16-2024 15:54:00,14.06
11-16-2024 16:04:00,14.07
11-16-2024 16:14:00,14.09
11-16-2024 16:24:00,14.09
11-16-2024 16:34:00,14.09
11-16-2024 16:44:00,14.1
11-16-2024 16:54:00,14.09
11-16-2024 17:04:00,14.09
11-16-2024 17:14:00,14.09
11-16-2024 17:24:00,14.08
11-16-2024 17:34:00,14.08
11-16-2024 17:44:00,14.07
11-16-2024 17:54:00,14.06
11-16-2024 18:04:00,14.06
11-16-2024 18:14:00,14.06
11-16-2024 18:24:00,14.07
11-16-2024 18:34:00,14.05
11-16-2024 18:44:00,14.04
11-16-2024 18:54:00,14.02
11-16-2024 19:04:00,13.99
11-16-2024 19:14:00,13.96
11-16-2024 19:24:00,13.94
11-16-2024 19:34:00,13.91
11-16-2024 19:44:00,13.88
11-16-2024 19:54:00,13.85
11-16-2024 20:04:00,13.81
11-16-2024 20:14:00,13.78
11-16-2024 20:24:00,13.74
11-16-2024 20:34:00,13.71
11-16-2024 20:44:00,13.67
11-16-2024 20:54:00,13.64
11-16-2024 21:04:00,13.6
11-16-2024 21:14:00,13.57
11-16-2024 21:24:00,13.54
11-16-2024 21:34:00,13.51
11-16-2024 21:44:00,13.49
11-16-2024 21:54:00,13.48
11-16-2024 22:04:00,13.45
11-16-2024 22:14:00,13.42
11-16-2024 22:24:00,13.41
11-16-2024 22:34:00,13.38
11-16-2024 22:44:00,13.36
11-16-2024 22:54:00,13.35
11-16-2024 23:04:00,13.33
11-16-2024 23:14:00,13.31
11-16-2024 23:24:00,13.28
11-16-2024 23:34:00,13.27
11-16-2024 23:44:00,13.25
11-16-2024 23:54:00,13.23
11-17-2024 00:04:00,13.21
11-17-2024 00:14:00,13.19
11-17-2024 00:24:00,13.18
11-17-2024 00:34:00,13.16
11-17-2024 00:44:00,13.14
11-17-2024 00:54:00,13.12
11-17-2024 01:04:00,13.09
11-17-2024 01:14:00,13.08
11-17-2024 01:24:00,13.06
11-17-2024 01:34:00,13.04
11-17-2024 01:44:00,13.02
11-17-2024 01:54:00,13
11-17-2024 02:04:00,12.98
11-17-2024 02:14:00,12.96
11-17-2024 02:24:00,12.94
11-17-2024 02:34:00,12.93
11-17-2024 02:44:00,12.92
11-17-2024 02:54:00,12.91
11-17-2024 03:04:00,12.9
11-17-2024 03:14:00,12.88
11-17-2024 03:24:00,12.87
11-17-2024 03:34:00,12.86
11-17-2024 03:44:00,12.84
11-17-2024 03:54:00,12.83
11-17-2024 04:04:00,12.81
11-17-2024 04:14:00,12.79
11-17-2024 04:24:00,12.76
11-17-2024 04:34:00,12.74
11-17-2024 04:44:00,12.72
11-17-2024 04:54:00,12.69
11-17-2024 05:04:00,12.67
11-17-2024 05:14:00,12.64
11-17-2024 05:24:00,12.62
11-17-2024 05:34:00,12.58
11-17-2024 05:44:00,12.55
11-17-2024 05:54:00,12.53
11-17-2024 06:04:00,12.5
11-17-2024 06:14:00,12.46
11-17-2024 06:24:00,12.42
11-17-2024 06:34:00,12.38
11-17-2024 06:44:00,12.35
11-17-2024 06:54:00,12.32
11-17-2024 07:04:00,12.28
11-17-2024 07:14:00,12.26
11-17-2024 07:24:00,12.23
11-17-2024 07:34:00,12.21
11-17-2024 07:44:00,12.19
11-17-2024 07:54:00,12.17
11-17-2024 08:04:00,12.16
11-17-2024 08:14:00,12.15
11-17-2024 08:24:00,12.14
11-17-2024 08:34:00,12.13
11-17-2024 08:44:00,12.13
11-17-2024 08:54:00,12.14
11-17-2024 09:04:00,12.15
11-17-2024 09:14:00,12.16
11-17-2024 09:24:00,12.17
11-17-2024 09:34:00,12.19
11-17-2024 09:44:00,12.2
11-17-2024 09:54:00,12.22
11-17-2024 10:04:00,12.25
11-17-2024 10:14:00,12.28
11-17-2024 10:24:00,12.32
11-17-2024 10:34:00,12.36
11-17-2024 10:44:00,12.42
11-17-2024 10:54:00,12.48
11-17-2024 11:04:00,12.53
11-17-2024 11:14:00,12.59
11-17-2024 11:24:00,12.63
11-17-2024 11:34:00,12.67
11-17-2024 11:44:00,12.7
11-17-2024 11:54:00,12.74
11-17-2024 12:04:00,12.77
11-17-2024 12:14:00,12.8
11-17-2024 12:24:00,12.82
11-17-2024 12:34:00,12.85
11-17-2024 12:44:00,12.86
11-17-2024 12:54:00,12.88
11-17-2024 13:04:00,12.89
11-17-2024 13:14:00,12.91
11-17-2024 13:24:00,12.93
11-17-2024 13:34:00,12.94
11-17-2024 13:44:00,12.96
11-17-2024 13:54:00,12.98
11-17-2024 14:04:00,12.99
11-17-2024 14:14:00,13.02
11-17-2024 14:24:00,13.04
11-17-2024 14:34:00,13.06
11-17-2024 14:44:00,13.07
11-17-2024 14:54:00,13.09
11-17-2024 15:04:00,13.1
11-17-2024 15:14:00,13.11
11-17-2024 15:24:00,13.11
11-17-2024 15:34:00,13.12
11-17-2024 15:44:00,13.13
11-17-2024 15:54:00,13.13
11-17-2024 16:04:00,13.13
11-17-2024 16:14:00,13.14
11-17-2024 16:24:00,13.14
11-17-2024 16:34:00,13.15
11-17-2024 16:44:00,13.15
11-17-2024 16:54:00,13.15
11-17-2024 17:04:00,13.14
11-17-2024 17:14:00,13.14
11-17-2024 17:24:00,13.14
11-17-2024 17:34:00,13.14
11-17-2024 17:44:00,13.12
11-17-2024 17:54:00,13.1
11-17-2024 18:04:00,13.09
11-17-2024 18:14:00,13.07
11-17-2024 18:24:00,13.05
11-17-2024 18:34:00,13.02
11-17-2024 18:44:00,13
11-17-2024 18:54:00,12.97
11-17-2024 19:04:00,12.94
11-17-2024 19:14:00,12.91
11-17-2024 19:24:00,12.88
11-17-2024 19:34:00,12.85
11-17-2024 19:44:00,12.83
11-17-2024 19:54:00,12.81
11-17-2024 20:04:00,12.79
11-17-2024 20:14:00,12.75
11-17-2024 20:24:00,12.73
11-17-2024 20:34:00,12.7
11-17-2024 20:44:00,12.66
11-17-2024 20:54:00,12.63
11-17-2024 21:04:00,12.6
11-17-2024 21:14:00,12.58
11-17-2024 21:24:00,12.54
11-17-2024 21:34:00,12.51
11-17-2024 21:44:00,12.48
11-17-2024 21:54:00,12.46
11-17-2024 22:04:00,12.44
11-17-2024 22:14:00,12.41
11-17-2024 22:24:00,12.4
11-17-2024 22:34:00,12.39
11-17-2024 22:44:00,12.38
11-17-2024 22:54:00,12.37
11-17-2024 23:04:00,12.35
11-17-2024 23:14:00,12.34
11-17-2024 23:24:00,12.33
11-17-2024 23:34:00,12.31
11-17-2024 23:44:00,12.3
11-17-2024 23:54:00,12.29
11-18-2024 00:04:00,12.27
11-18-2024 00:14:00,12.26
11-18-2024 00:24:00,12.25
11-18-2024 00:34:00,12.23
11-18-2024 00:44:00,12.22
11-18-2024 00:54:00,12.21
11-18-2024 01:04:00,12.2
11-18-2024 01:14:00,12.17
11-18-2024 01:24:00,12.16
11-18-2024 01:34:00,12.15
